filename,class,width,height,channels,aspect_ratio,total_pixels,file_size_mb,format
PAT_773_1459_554.png,PAT_773_1459_554.png,609,609,4,1.0,370881,0.5689496994018555,PNG
PAT_50_76_296.png,PAT_50_76_296.png,1029,1029,4,1.0,1058841,1.6841621398925781,PNG
PAT_158_243_947.png,PAT_158_243_947.png,2661,2661,3,1.0,7080921,6.132550239562988,PNG
PAT_720_1362_700.png,PAT_720_1362_700.png,1168,1168,4,1.0,1364224,2.048992156982422,PNG
PAT_96_150_743.png,PAT_96_150_743.png,923,923,4,1.0,851929,1.6555566787719727,PNG
PAT_426_842_458.png,PAT_426_842_458.png,1077,1077,3,1.0,1159929,0.9987039566040039,PNG
PAT_876_1665_386.png,PAT_876_1665_386.png,1475,1476,4,0.9993224932249323,2177100,3.0157594680786133,PNG
PAT_912_1729_244.png,PAT_912_1729_244.png,577,577,4,1.0,332929,0.68914794921875,PNG
PAT_364_748_278.png,PAT_364_748_278.png,227,227,4,1.0,51529,0.12075138092041016,PNG
PAT_101_1041_898.png,PAT_101_1041_898.png,1795,1796,4,0.9994432071269488,3223820,4.768270492553711,PNG
PAT_316_674_924.png,PAT_316_674_924.png,672,672,4,1.0,451584,1.0658435821533203,PNG
PAT_267_1061_324.png,PAT_267_1061_324.png,300,300,4,1.0,90000,0.20175838470458984,PNG
PAT_430_848_476.png,PAT_430_848_476.png,1165,1165,3,1.0,1357225,0.9294347763061523,PNG
PAT_692_1308_364.png,PAT_692_1308_364.png,1062,1063,4,0.9990592662276576,1128906,2.102837562561035,PNG
PAT_237_363_858.png,PAT_237_363_858.png,2055,2055,3,1.0,4223025,2.951409339904785,PNG
PAT_149_221_679.png,PAT_149_221_679.png,1196,1196,4,1.0,1430416,1.7008275985717773,PNG
PAT_15_1001_749.png,PAT_15_1001_749.png,334,335,4,0.9970149253731343,111890,0.2387866973876953,PNG
PAT_305_655_30.png,PAT_305_655_30.png,437,437,4,1.0,190969,0.40856075286865234,PNG
PAT_1071_314_500.png,PAT_1071_314_500.png,568,568,4,1.0,322624,0.6152181625366211,PNG
PAT_477_915_389.png,PAT_477_915_389.png,567,567,4,1.0,321489,0.6325979232788086,PNG
PAT_256_394_449.png,PAT_256_394_449.png,619,619,4,1.0,383161,0.8095035552978516,PNG
PAT_211_318_942.png,PAT_211_318_942.png,471,479,4,0.9832985386221295,225609,0.30682945251464844,PNG
PAT_565_1073_749.png,PAT_565_1073_749.png,1280,1280,3,1.0,1638400,1.132084846496582,PNG
PAT_171_265_757.png,PAT_171_265_757.png,855,856,4,0.9988317757009346,731880,1.5454721450805664,PNG
PAT_494_939_518.png,PAT_494_939_518.png,478,478,4,1.0,228484,0.4669036865234375,PNG
PAT_385_783_22.png,PAT_385_783_22.png,950,950,3,1.0,902500,0.9484148025512695,PNG
PAT_217_1291_419.png,PAT_217_1291_419.png,564,564,4,1.0,318096,0.591160774230957,PNG
PAT_53_1144_892.png,PAT_53_1144_892.png,921,921,3,1.0,848241,0.9611015319824219,PNG
PAT_573_1090_660.png,PAT_573_1090_660.png,881,881,4,1.0,776161,1.085371971130371,PNG
PAT_1006_53_385.png,PAT_1006_53_385.png,318,318,3,1.0,101124,0.10212135314941406,PNG
PAT_257_396_494.png,PAT_257_396_494.png,740,740,4,1.0,547600,1.100520133972168,PNG
PAT_774_1462_821.png,PAT_774_1462_821.png,1023,1023,4,1.0,1046529,1.6427888870239258,PNG
PAT_115_177_622.png,PAT_115_177_622.png,545,545,4,1.0,297025,0.7096357345581055,PNG
PAT_816_1544_933.png,PAT_816_1544_933.png,2368,2368,3,1.0,5607424,5.293546676635742,PNG
PAT_229_349_256.png,PAT_229_349_256.png,1250,1250,3,1.0,1562500,1.0467910766601562,PNG
PAT_172_267_557.png,PAT_172_267_557.png,265,265,4,1.0,70225,0.19606494903564453,PNG
PAT_392_792_712.png,PAT_392_792_712.png,453,453,4,1.0,205209,0.49489498138427734,PNG
PAT_188_289_908.png,PAT_188_289_908.png,1307,1307,4,1.0,1708249,2.444988250732422,PNG
PAT_782_1492_890.png,PAT_782_1492_890.png,2046,2046,4,1.0,4186116,5.761963844299316,PNG
PAT_747_1408_427.png,PAT_747_1408_427.png,1404,1404,4,1.0,1971216,2.914957046508789,PNG
PAT_46_881_14.png,PAT_46_881_14.png,1890,1890,4,1.0,3572100,5.6695709228515625,PNG
PAT_200_304_139.png,PAT_200_304_139.png,989,990,4,0.998989898989899,979110,1.745102882385254,PNG
PAT_309_662_737.png,PAT_309_662_737.png,791,791,4,1.0,625681,1.0989923477172852,PNG
PAT_423_839_717.png,PAT_423_839_717.png,943,944,4,0.9989406779661016,890192,1.2505874633789062,PNG
PAT_697_1317_892.png,PAT_697_1317_892.png,976,977,4,0.9989764585465711,953552,1.4674243927001953,PNG
PAT_806_1519_527.png,PAT_806_1519_527.png,801,801,3,1.0,641601,0.9127235412597656,PNG
PAT_716_1345_460.png,PAT_716_1345_460.png,750,750,3,1.0,562500,0.7494001388549805,PNG
PAT_255_388_231.png,PAT_255_388_231.png,866,866,3,1.0,749956,0.7838029861450195,PNG
PAT_1381_1314_517.png,PAT_1381_1314_517.png,994,994,3,1.0,988036,0.7017297744750977,PNG
PAT_58_91_143.png,PAT_58_91_143.png,627,628,4,0.9984076433121019,393756,0.6039342880249023,PNG
PAT_832_1569_413.png,PAT_832_1569_413.png,2175,2175,4,1.0,4730625,8.739216804504395,PNG
PAT_248_379_695.png,PAT_248_379_695.png,282,282,4,1.0,79524,0.16892719268798828,PNG
PAT_598_1137_888.png,PAT_598_1137_888.png,994,993,4,1.001007049345418,987042,1.5459308624267578,PNG
PAT_1452_1564_509.png,PAT_1452_1564_509.png,640,640,3,1.0,409600,0.5835351943969727,PNG
PAT_962_1823_857.png,PAT_962_1823_857.png,1300,1300,4,1.0,1690000,2.526566505432129,PNG
PAT_152_230_707.png,PAT_152_230_707.png,1242,1242,3,1.0,1542564,2.187389373779297,PNG
PAT_830_1564_54.png,PAT_830_1564_54.png,272,272,4,1.0,73984,0.17351913452148438,PNG
PAT_974_1841_693.png,PAT_974_1841_693.png,1078,1078,4,1.0,1162084,1.5982980728149414,PNG
PAT_876_1665_569.png,PAT_876_1665_569.png,876,875,4,1.0011428571428571,766500,1.1579704284667969,PNG
PAT_59_93_573.png,PAT_59_93_573.png,1657,1658,4,0.9993968636911942,2747306,3.163330078125,PNG
PAT_645_1461_111.png,PAT_645_1461_111.png,1538,1538,3,1.0,2365444,2.1346044540405273,PNG
PAT_1259_892_793.png,PAT_1259_892_793.png,576,576,4,1.0,331776,0.6353435516357422,PNG
PAT_959_1813_1000.png,PAT_959_1813_1000.png,1120,1120,4,1.0,1254400,1.4209556579589844,PNG
PAT_587_1117_880.png,PAT_587_1117_880.png,756,756,4,1.0,571536,1.1120328903198242,PNG
PAT_758_1441_891.png,PAT_758_1441_891.png,1488,1488,4,1.0,2214144,4.197634696960449,PNG
PAT_443_864_894.png,PAT_443_864_894.png,492,492,4,1.0,242064,0.32361316680908203,PNG
PAT_115_175_283.png,PAT_115_175_283.png,534,534,4,1.0,285156,0.6645307540893555,PNG
PAT_850_1611_332.png,PAT_850_1611_332.png,747,747,4,1.0,558009,1.2223386764526367,PNG
PAT_108_424_944.png,PAT_108_424_944.png,2176,2176,3,1.0,4734976,7.08609676361084,PNG
PAT_479_917_41.png,PAT_479_917_41.png,913,913,4,1.0,833569,1.9361505508422852,PNG
PAT_251_382_576.png,PAT_251_382_576.png,623,623,4,1.0,388129,0.8099002838134766,PNG
PAT_864_1646_822.png,PAT_864_1646_822.png,1039,1039,4,1.0,1079521,1.6730031967163086,PNG
PAT_217_332_906.png,PAT_217_332_906.png,1949,1949,3,1.0,3798601,2.3934926986694336,PNG
PAT_948_1801_993.png,PAT_948_1801_993.png,750,750,3,1.0,562500,1.2798967361450195,PNG
PAT_342_716_316.png,PAT_342_716_316.png,771,771,4,1.0,594441,1.1539039611816406,PNG
PAT_457_889_346.png,PAT_457_889_346.png,871,871,4,1.0,758641,1.2587251663208008,PNG
PAT_406_808_560.png,PAT_406_808_560.png,644,644,4,1.0,414736,0.7802209854125977,PNG
PAT_823_1556_787.png,PAT_823_1556_787.png,1726,1727,4,0.9994209612044007,2980802,5.316877365112305,PNG
PAT_547_1033_911.png,PAT_547_1033_911.png,576,577,4,0.9982668977469671,332352,0.5410318374633789,PNG
PAT_55_85_884.png,PAT_55_85_884.png,879,879,4,1.0,772641,1.2868776321411133,PNG
PAT_926_1758_714.png,PAT_926_1758_714.png,1497,1497,4,1.0,2241009,5.198755264282227,PNG
PAT_275_424_966.png,PAT_275_424_966.png,1443,1443,4,1.0,2082249,3.974820137023926,PNG
PAT_822_1550_826.png,PAT_822_1550_826.png,940,940,4,1.0,883600,1.5460634231567383,PNG
PAT_985_1856_397.png,PAT_985_1856_397.png,1192,1191,4,1.0008396305625524,1419672,2.0405359268188477,PNG
PAT_115_176_455.png,PAT_115_176_455.png,750,750,3,1.0,562500,0.9035024642944336,PNG
PAT_247_1294_292.png,PAT_247_1294_292.png,1513,1513,4,1.0,2289169,3.0644474029541016,PNG
PAT_468_905_765.png,PAT_468_905_765.png,748,748,4,1.0,559504,0.9501075744628906,PNG
PAT_267_411_513.png,PAT_267_411_513.png,1056,1056,4,1.0,1115136,1.7942180633544922,PNG
PAT_154_236_800.png,PAT_154_236_800.png,792,792,4,1.0,627264,0.9309530258178711,PNG
PAT_535_1012_145.png,PAT_535_1012_145.png,862,862,4,1.0,743044,1.2329483032226562,PNG
PAT_78_118_164.png,PAT_78_118_164.png,526,526,3,1.0,276676,0.21079635620117188,PNG
PAT_67_104_695.png,PAT_67_104_695.png,295,295,3,1.0,87025,0.1115875244140625,PNG
PAT_581_1114_116.png,PAT_581_1114_116.png,900,899,4,1.0011123470522802,809100,1.5057191848754883,PNG
PAT_981_1848_486.png,PAT_981_1848_486.png,645,645,4,1.0,416025,0.7390127182006836,PNG
PAT_221_339_951.png,PAT_221_339_951.png,298,298,4,1.0,88804,0.18996047973632812,PNG
PAT_684_1303_178.png,PAT_684_1303_178.png,1416,1416,4,1.0,2005056,3.356016159057617,PNG
PAT_759_1538_566.png,PAT_759_1538_566.png,502,502,3,1.0,252004,0.23558616638183594,PNG
PAT_677_1348_51.png,PAT_677_1348_51.png,1138,1139,4,0.9991220368744512,1296182,2.5054845809936523,PNG
PAT_73_111_435.png,PAT_73_111_435.png,522,523,4,0.9980879541108987,273006,0.44127750396728516,PNG
PAT_39_55_233.png,PAT_39_55_233.png,850,850,4,1.0,722500,1.1788444519042969,PNG
PAT_874_1671_938.png,PAT_874_1671_938.png,752,751,3,1.0013315579227697,564752,0.8032646179199219,PNG
PAT_698_1150_881.png,PAT_698_1150_881.png,470,470,3,1.0,220900,0.22692394256591797,PNG
PAT_55_84_506.png,PAT_55_84_506.png,982,982,4,1.0,964324,1.7440977096557617,PNG
PAT_470_908_103.png,PAT_470_908_103.png,1114,1114,4,1.0,1240996,1.9260425567626953,PNG
PAT_56_88_274.png,PAT_56_88_274.png,534,534,4,1.0,285156,0.6845493316650391,PNG
PAT_856_1626_630.png,PAT_856_1626_630.png,1605,1605,4,1.0,2576025,3.124356269836426,PNG
PAT_822_1551_573.png,PAT_822_1551_573.png,1329,1328,4,1.0007530120481927,1764912,2.7377452850341797,PNG
PAT_134_201_587.png,PAT_134_201_587.png,700,700,4,1.0,490000,0.713261604309082,PNG
PAT_318_677_278.png,PAT_318_677_278.png,534,534,3,1.0,285156,0.20255088806152344,PNG
PAT_636_1204_666.png,PAT_636_1204_666.png,1200,1200,4,1.0,1440000,2.91420841217041,PNG
PAT_683_1297_195.png,PAT_683_1297_195.png,404,404,4,1.0,163216,0.33893299102783203,PNG
PAT_122_869_60.png,PAT_122_869_60.png,579,578,4,1.0017301038062283,334662,0.5281867980957031,PNG
PAT_523_988_900.png,PAT_523_988_900.png,379,379,4,1.0,143641,0.22199726104736328,PNG
PAT_1042_187_746.png,PAT_1042_187_746.png,630,630,3,1.0,396900,0.438873291015625,PNG
PAT_1065_276_231.png,PAT_1065_276_231.png,344,344,4,1.0,118336,0.2373361587524414,PNG
PAT_34_47_108.png,PAT_34_47_108.png,669,670,4,0.9985074626865672,448230,0.8707551956176758,PNG
PAT_375_763_732.png,PAT_375_763_732.png,240,240,3,1.0,57600,0.08781242370605469,PNG
PAT_207_313_1.png,PAT_207_313_1.png,649,649,4,1.0,421201,0.8400297164916992,PNG
PAT_159_244_102.png,PAT_159_244_102.png,712,711,4,1.0014064697609002,506232,0.7761020660400391,PNG
PAT_386_1554_362.png,PAT_386_1554_362.png,2074,2074,3,1.0,4301476,4.7882890701293945,PNG
PAT_46_879_225.png,PAT_46_879_225.png,1409,1410,4,0.999290780141844,1986690,2.989999771118164,PNG
PAT_464_1794_271.png,PAT_464_1794_271.png,711,742,3,0.9582210242587601,527562,0.7094316482543945,PNG
PAT_8_15_820.png,PAT_8_15_820.png,1050,1050,4,1.0,1102500,2.0680294036865234,PNG
PAT_1017_97_577.png,PAT_1017_97_577.png,449,449,4,1.0,201601,0.2865877151489258,PNG
PAT_46_879_386.png,PAT_46_879_386.png,1161,1161,4,1.0,1347921,1.9619121551513672,PNG
PAT_461_895_72.png,PAT_461_895_72.png,1485,1485,4,1.0,2205225,3.2955331802368164,PNG
PAT_1529_1798_206.png,PAT_1529_1798_206.png,1431,1431,4,1.0,2047761,4.174295425415039,PNG
PAT_568_1066_235.png,PAT_568_1066_235.png,398,398,4,1.0,158404,0.2880525588989258,PNG
PAT_13_21_350.png,PAT_13_21_350.png,892,891,4,1.001122334455668,794772,0.9962491989135742,PNG
PAT_422_837_617.png,PAT_422_837_617.png,1595,1594,4,1.0006273525721456,2542430,4.103379249572754,PNG
PAT_252_383_389.png,PAT_252_383_389.png,604,604,4,1.0,364816,0.7801847457885742,PNG
PAT_838_1587_73.png,PAT_838_1587_73.png,478,478,4,1.0,228484,0.528040885925293,PNG
PAT_980_1849_295.png,PAT_980_1849_295.png,538,538,4,1.0,289444,0.6256036758422852,PNG
PAT_988_1858_944.png,PAT_988_1858_944.png,1129,1129,3,1.0,1274641,1.5569934844970703,PNG
PAT_639_1208_986.png,PAT_639_1208_986.png,533,533,3,1.0,284089,0.44527244567871094,PNG
PAT_576_1089_435.png,PAT_576_1089_435.png,889,889,4,1.0,790321,1.1650915145874023,PNG
PAT_691_1311_686.png,PAT_691_1311_686.png,460,460,4,1.0,211600,0.5016212463378906,PNG
PAT_361_1567_487.png,PAT_361_1567_487.png,605,605,4,1.0,366025,0.8969593048095703,PNG
PAT_122_185_957.png,PAT_122_185_957.png,366,366,4,1.0,133956,0.35110950469970703,PNG
PAT_1527_1794_662.png,PAT_1527_1794_662.png,697,697,4,1.0,485809,0.9116783142089844,PNG
PAT_796_1510_130.png,PAT_796_1510_130.png,1479,1479,3,1.0,2187441,2.2560415267944336,PNG
PAT_687_1304_898.png,PAT_687_1304_898.png,721,722,4,0.9986149584487535,520562,1.1172895431518555,PNG
PAT_73_111_609.png,PAT_73_111_609.png,545,545,4,1.0,297025,0.5588159561157227,PNG
PAT_90_139_57.png,PAT_90_139_57.png,404,404,4,1.0,163216,0.3038644790649414,PNG
PAT_493_1862_360.png,PAT_493_1862_360.png,947,859,3,1.1024447031431897,813473,1.1864261627197266,PNG
PAT_1453_1567_250.png,PAT_1453_1567_250.png,334,334,3,1.0,111556,0.0933694839477539,PNG
PAT_876_1666_961.png,PAT_876_1666_961.png,1620,1620,4,1.0,2624400,3.203645706176758,PNG
PAT_505_951_710.png,PAT_505_951_710.png,631,631,4,1.0,398161,0.6986656188964844,PNG
PAT_994_1866_913.png,PAT_994_1866_913.png,434,434,4,1.0,188356,0.35039710998535156,PNG
PAT_82_125_907.png,PAT_82_125_907.png,414,414,3,1.0,171396,0.13756275177001953,PNG
PAT_570_1085_429.png,PAT_570_1085_429.png,1315,1315,4,1.0,1729225,1.787632942199707,PNG
PAT_718_1358_919.png,PAT_718_1358_919.png,947,947,4,1.0,896809,1.1677141189575195,PNG
PAT_217_1290_283.png,PAT_217_1290_283.png,1804,1804,3,1.0,3254416,2.6081972122192383,PNG
PAT_303_652_943.png,PAT_303_652_943.png,358,358,3,1.0,128164,0.15751266479492188,PNG
PAT_478_1829_281.png,PAT_478_1829_281.png,750,750,3,1.0,562500,1.083547592163086,PNG
PAT_699_1320_901.png,PAT_699_1320_901.png,641,641,4,1.0,410881,0.805816650390625,PNG
PAT_315_673_227.png,PAT_315_673_227.png,1246,1246,4,1.0,1552516,1.4882612228393555,PNG
PAT_388_1592_850.png,PAT_388_1592_850.png,814,814,4,1.0,662596,1.0753412246704102,PNG
PAT_562_1110_360.png,PAT_562_1110_360.png,763,763,4,1.0,582169,1.2721147537231445,PNG
PAT_368_1652_733.png,PAT_368_1652_733.png,1297,1297,3,1.0,1682209,1.806797981262207,PNG
PAT_432_851_386.png,PAT_432_851_386.png,619,619,4,1.0,383161,0.622349739074707,PNG
PAT_550_1045_81.png,PAT_550_1045_81.png,1018,1018,4,1.0,1036324,2.5197763442993164,PNG
PAT_981_1848_906.png,PAT_981_1848_906.png,837,836,4,1.0011961722488039,699732,1.2563714981079102,PNG
PAT_380_773_362.png,PAT_380_773_362.png,2323,2323,3,1.0,5396329,5.690276145935059,PNG
PAT_368_1652_525.png,PAT_368_1652_525.png,582,582,4,1.0,338724,0.8460750579833984,PNG
PAT_196_300_749.png,PAT_196_300_749.png,431,430,4,1.0023255813953489,185330,0.35831546783447266,PNG
PAT_143_213_489.png,PAT_143_213_489.png,1671,1671,3,1.0,2792241,5.082414627075195,PNG
PAT_472_910_453.png,PAT_472_910_453.png,1872,1872,4,1.0,3504384,6.215367317199707,PNG
PAT_899_1702_32.png,PAT_899_1702_32.png,990,990,4,1.0,980100,1.0724782943725586,PNG
PAT_302_1633_845.png,PAT_302_1633_845.png,1657,1657,3,1.0,2745649,2.399569511413574,PNG
PAT_810_1526_639.png,PAT_810_1526_639.png,2127,2127,4,1.0,4524129,7.030068397521973,PNG
PAT_573_1090_164.png,PAT_573_1090_164.png,1233,1234,4,0.9991896272285251,1521522,1.9145269393920898,PNG
PAT_63_99_189.png,PAT_63_99_189.png,941,940,4,1.001063829787234,884540,1.1537141799926758,PNG
PAT_334_703_907.png,PAT_334_703_907.png,474,474,4,1.0,224676,0.5090456008911133,PNG
PAT_382_776_986.png,PAT_382_776_986.png,336,336,4,1.0,112896,0.25148487091064453,PNG
PAT_221_339_566.png,PAT_221_339_566.png,433,434,4,0.9976958525345622,187922,0.4021263122558594,PNG
PAT_1066_281_99.png,PAT_1066_281_99.png,417,417,4,1.0,173889,0.4159355163574219,PNG
PAT_38_1002_34.png,PAT_38_1002_34.png,406,406,4,1.0,164836,0.3647432327270508,PNG
PAT_609_1159_942.png,PAT_609_1159_942.png,757,757,4,1.0,573049,1.5270347595214844,PNG
PAT_768_1450_402.png,PAT_768_1450_402.png,380,380,4,1.0,144400,0.3285799026489258,PNG
PAT_154_237_625.png,PAT_154_237_625.png,590,591,4,0.9983079526226735,348690,0.621088981628418,PNG
PAT_207_1280_15.png,PAT_207_1280_15.png,1542,1542,3,1.0,2377764,2.2744693756103516,PNG
PAT_1509_1742_422.png,PAT_1509_1742_422.png,750,750,3,1.0,562500,0.7101659774780273,PNG
PAT_650_1230_636.png,PAT_650_1230_636.png,511,511,4,1.0,261121,0.5209884643554688,PNG
PAT_654_1244_16.png,PAT_654_1244_16.png,750,750,3,1.0,562500,0.7142410278320312,PNG
PAT_32_44_211.png,PAT_32_44_211.png,482,481,4,1.002079002079002,231842,0.34269142150878906,PNG
PAT_526_991_109.png,PAT_526_991_109.png,730,730,3,1.0,532900,0.7266454696655273,PNG
PAT_864_1645_639.png,PAT_864_1645_639.png,1584,1584,4,1.0,2509056,3.4831724166870117,PNG
PAT_435_854_68.png,PAT_435_854_68.png,643,643,4,1.0,413449,0.49091434478759766,PNG
PAT_894_1680_410.png,PAT_894_1680_410.png,1118,1118,4,1.0,1249924,2.211862564086914,PNG
PAT_1027_128_854.png,PAT_1027_128_854.png,519,519,4,1.0,269361,0.24603843688964844,PNG
PAT_683_1296_237.png,PAT_683_1296_237.png,456,456,4,1.0,207936,0.4806947708129883,PNG
PAT_383_779_429.png,PAT_383_779_429.png,674,674,4,1.0,454276,0.7949180603027344,PNG
PAT_31_43_129.png,PAT_31_43_129.png,902,903,4,0.9988925802879292,814506,1.1217193603515625,PNG
PAT_326_690_797.png,PAT_326_690_797.png,972,972,4,1.0,944784,1.2977628707885742,PNG
PAT_858_1631_427.png,PAT_858_1631_427.png,2141,2141,4,1.0,4583881,6.952649116516113,PNG
PAT_20_29_850.png,PAT_20_29_850.png,988,988,4,1.0,976144,1.129195213317871,PNG
PAT_645_1500_364.png,PAT_645_1500_364.png,587,587,4,1.0,344569,0.7526788711547852,PNG
PAT_847_1610_165.png,PAT_847_1610_165.png,1582,1582,4,1.0,2502724,2.909947395324707,PNG
PAT_118_180_500.png,PAT_118_180_500.png,571,571,4,1.0,326041,0.4704122543334961,PNG
PAT_660_1249_469.png,PAT_660_1249_469.png,658,658,4,1.0,432964,1.0125722885131836,PNG
PAT_597_1139_181.png,PAT_597_1139_181.png,861,861,4,1.0,741321,1.740945816040039,PNG
PAT_42_58_13.png,PAT_42_58_13.png,586,586,4,1.0,343396,0.38796043395996094,PNG
PAT_547_1033_445.png,PAT_547_1033_445.png,516,517,4,0.9980657640232108,266772,0.37639904022216797,PNG
PAT_104_1756_151.png,PAT_104_1756_151.png,715,715,3,1.0,511225,0.38295745849609375,PNG
PAT_1350_1230_925.png,PAT_1350_1230_925.png,428,370,4,1.1567567567567567,158360,0.20632266998291016,PNG
PAT_682_1292_986.png,PAT_682_1292_986.png,1927,1927,3,1.0,3713329,2.686586380004883,PNG
PAT_785_1479_108.png,PAT_785_1479_108.png,446,445,4,1.002247191011236,198470,0.4547300338745117,PNG
PAT_229_349_141.png,PAT_229_349_141.png,1080,1080,4,1.0,1166400,1.8473587036132812,PNG
PAT_682_1292_978.png,PAT_682_1292_978.png,1242,1242,3,1.0,1542564,2.0039358139038086,PNG
PAT_1241_824_82.png,PAT_1241_824_82.png,811,811,3,1.0,657721,0.2645902633666992,PNG
PAT_314_672_909.png,PAT_314_672_909.png,771,770,4,1.0012987012987014,593670,0.9345817565917969,PNG
PAT_301_649_533.png,PAT_301_649_533.png,1069,1070,4,0.9990654205607477,1143830,1.7210578918457031,PNG
PAT_98_152_562.png,PAT_98_152_562.png,831,830,4,1.0012048192771084,689730,1.261697769165039,PNG
PAT_110_165_583.png,PAT_110_165_583.png,1253,1253,3,1.0,1570009,1.0360851287841797,PNG
PAT_299_1455_759.png,PAT_299_1455_759.png,934,935,4,0.9989304812834224,873290,1.438889503479004,PNG
PAT_198_302_44.png,PAT_198_302_44.png,757,757,4,1.0,573049,0.39926815032958984,PNG
PAT_601_1147_943.png,PAT_601_1147_943.png,1485,1485,4,1.0,2205225,3.827824592590332,PNG
PAT_1448_1551_366.png,PAT_1448_1551_366.png,1126,1127,4,0.9991126885536823,1269002,2.2328710556030273,PNG
PAT_161_250_197.png,PAT_161_250_197.png,879,879,4,1.0,772641,1.2105607986450195,PNG
PAT_139_207_342.png,PAT_139_207_342.png,1400,1400,3,1.0,1960000,2.6356935501098633,PNG
PAT_646_1225_590.png,PAT_646_1225_590.png,809,809,4,1.0,654481,1.4295845031738281,PNG
PAT_253_384_607.png,PAT_253_384_607.png,1594,1594,4,1.0,2540836,3.6781387329101562,PNG
PAT_257_395_866.png,PAT_257_395_866.png,696,696,4,1.0,484416,0.8237981796264648,PNG
PAT_473_911_610.png,PAT_473_911_610.png,829,829,4,1.0,687241,1.267629623413086,PNG
PAT_245_376_197.png,PAT_245_376_197.png,1358,1359,4,0.9992641648270787,1845522,2.675792694091797,PNG
PAT_1350_1230_878.png,PAT_1350_1230_878.png,426,389,4,1.095115681233933,165714,0.1842508316040039,PNG
PAT_1803_3463_639.png,PAT_1803_3463_639.png,1273,1273,3,1.0,1620529,1.7405099868774414,PNG
PAT_394_1562_579.png,PAT_394_1562_579.png,572,572,4,1.0,327184,0.6503095626831055,PNG
PAT_1379_4145_486.png,PAT_1379_4145_486.png,2096,2096,3,1.0,4393216,3.681957244873047,PNG
PAT_621_1182_456.png,PAT_621_1182_456.png,1187,1186,4,1.0008431703204048,1407782,1.327406883239746,PNG
PAT_1136_517_92.png,PAT_1136_517_92.png,497,497,4,1.0,247009,0.46005725860595703,PNG
PAT_61_299_74.png,PAT_61_299_74.png,420,420,3,1.0,176400,0.11202621459960938,PNG
PAT_417_828_723.png,PAT_417_828_723.png,681,681,4,1.0,463761,0.7608814239501953,PNG
PAT_2144_4738_120.png,PAT_2144_4738_120.png,460,460,4,1.0,211600,0.3438119888305664,PNG
PAT_1186_680_578.png,PAT_1186_680_578.png,365,365,3,1.0,133225,0.14858627319335938,PNG
PAT_1148_542_708.png,PAT_1148_542_708.png,459,459,3,1.0,210681,0.1444263458251953,PNG
PAT_1288_1003_969.png,PAT_1288_1003_969.png,2111,2111,3,1.0,4456321,2.288461685180664,PNG
PAT_1349_1229_828.png,PAT_1349_1229_828.png,672,658,4,1.0212765957446808,442176,0.4150810241699219,PNG
PAT_1107_427_352.png,PAT_1107_427_352.png,1071,1071,3,1.0,1147041,1.4617938995361328,PNG
PAT_1842_3615_850.png,PAT_1842_3615_850.png,359,359,4,1.0,128881,0.25867271423339844,PNG
PAT_344_718_206.png,PAT_344_718_206.png,376,376,4,1.0,141376,0.14088153839111328,PNG
PAT_1639_2879_744.png,PAT_1639_2879_744.png,608,608,3,1.0,369664,0.27434444427490234,PNG
PAT_439_2887_834.png,PAT_439_2887_834.png,465,465,3,1.0,216225,0.17957401275634766,PNG
PAT_1837_3608_851.png,PAT_1837_3608_851.png,1716,1716,3,1.0,2944656,3.572660446166992,PNG
PAT_341_715_180.png,PAT_341_715_180.png,865,865,4,1.0,748225,1.1615161895751953,PNG
PAT_1772_3346_66.png,PAT_1772_3346_66.png,642,641,4,1.001560062402496,411522,0.9047327041625977,PNG
PAT_2103_4581_72.png,PAT_2103_4581_72.png,1560,1561,4,0.9993593850096092,2435160,4.540742874145508,PNG
PAT_1940_3902_876.png,PAT_1940_3902_876.png,573,573,4,1.0,328329,0.4103670120239258,PNG
PAT_72_110_647.png,PAT_72_110_647.png,189,189,4,1.0,35721,0.0773468017578125,PNG
PAT_1245_845_32.png,PAT_1245_845_32.png,1125,1125,3,1.0,1265625,1.3474674224853516,PNG
PAT_1451_1560_616.png,PAT_1451_1560_616.png,1095,1095,3,1.0,1199025,1.298110008239746,PNG
PAT_793_1512_382.png,PAT_793_1512_382.png,379,379,4,1.0,143641,0.25417041778564453,PNG
PAT_1682_3052_873.png,PAT_1682_3052_873.png,377,377,3,1.0,142129,0.09513378143310547,PNG
PAT_1731_3237_197.png,PAT_1731_3237_197.png,531,532,4,0.9981203007518797,282492,0.47782325744628906,PNG
PAT_2062_4397_39.png,PAT_2062_4397_39.png,1434,1434,4,1.0,2056356,2.4296531677246094,PNG
PAT_38_1003_68.png,PAT_38_1003_68.png,406,406,4,1.0,164836,0.3647432327270508,PNG
PAT_100_393_595.png,PAT_100_393_595.png,394,394,4,1.0,155236,0.198089599609375,PNG
PAT_801_1518_574.png,PAT_801_1518_574.png,1095,1094,4,1.0009140767824498,1197930,1.3491182327270508,PNG
PAT_1219_764_111.png,PAT_1219_764_111.png,779,779,3,1.0,606841,0.4257164001464844,PNG
PAT_374_762_794.png,PAT_374_762_794.png,819,819,3,1.0,670761,0.513340950012207,PNG
PAT_627_1188_755.png,PAT_627_1188_755.png,528,528,4,1.0,278784,0.40947628021240234,PNG
PAT_621_3591_171.png,PAT_621_3591_171.png,980,980,3,1.0,960400,0.9973163604736328,PNG
